season,atemp,humidity,windspeed
2,29.545,69,16.9979
2,27.275,83,27.9993
2,25.76,88,16.9979
2,25.76,88,19.0012
2,25.76,88,16.9979
2,25.76,88,15.0013
2,25.76,88,16.9979
2,25.0,94,15.0013
2,25.0,94,19.9995
2,25.0,94,19.9995
2,25.0,100,15.0013
2,25.0,100,8.9981
2,25.76,88,12.998
2,26.515,88,19.0012
2,26.515,83,16.9979
2,25.76,88,19.0012
2,25.76,94,6.0032
2,26.515,94,19.9995
2,26.515,83,22.0028
2,27.275,78,19.0012
2,28.79,78,16.9979
2,29.545,73,12.998
2,29.545,69,8.9981
2,29.545,73,15.0013
2,26.515,88,8.9981
2,26.515,88,8.9981
2,25.0,88,0.0
2,25.0,83,0.0
2,25.0,94,6.0032
2,25.0,94,7.0015
2,24.24,94,0.0
2,24.24,94,0.0
2,23.485,100,0.0
2,23.485,94,0.0
2,23.485,94,0.0
2,24.24,94,0.0
2,24.24,100,0.0
2,25.0,88,0.0
2,25.76,88,6.0032
2,25.76,83,0.0
2,25.76,88,11.0014
2,27.275,78,7.0015
2,27.275,64,16.9979
2,25.76,73,12.998
2,26.515,78,11.0014
2,27.275,64,12.998
2,26.515,78,11.0014
2,31.06,55,11.0014
2,27.275,60,8.9981
2,25.76,77,19.0012
2,25.76,77,19.0012
2,24.24,82,19.9995
2,23.485,94,0.0
2,33.335,79,11.0014
2,33.335,84,16.9979
2,33.335,79,11.0014
2,31.82,89,12.998
2,31.82,89,15.0013
2,29.545,89,6.0032
2,31.82,89,6.0032
2,33.335,79,11.0014
2,34.85,79,12.998
2,35.605,74,15.0013
2,37.12,75,16.9979
2,40.15,59,15.0013
2,41.665,53,0.0
2,40.91,37,12.998
2,40.91,37,16.9979
2,41.665,39,19.9995
2,40.15,47,19.9995
2,40.15,47,19.9995
2,39.395,56,26.0027
2,35.605,79,11.0014
2,35.605,79,16.9979
2,34.85,70,19.0012
2,34.85,66,8.9981
2,33.335,51,11.0014
2,32.575,40,23.9994
2,32.575,38,7.0015
2,31.82,39,0.0
2,31.06,44,7.0015
2,31.06,41,12.998
2,31.06,39,15.0013
2,31.06,39,8.9981
2,31.82,34,16.9979
2,31.82,32,19.9995
2,31.82,26,23.9994
2,32.575,28,32.9975
2,32.575,28,26.0027
2,33.335,25,31.0009
2,34.09,24,23.9994
2,33.335,24,22.0028
2,34.09,21,26.0027
2,34.09,22,32.9975
2,32.575,20,35.0008
2,32.575,22,26.0027
2,31.82,23,19.9995
2,31.82,24,12.998
2,31.06,31,12.998
2,31.06,33,16.9979
2,31.06,35,15.0013
2,31.06,38,19.0012
2,31.06,38,23.9994
2,26.515,43,15.0013
2,25.76,49,15.0013
2,25.0,48,22.0028
2,25.0,48,23.9994
2,25.76,45,19.9995
2,25.76,45,16.9979
2,26.515,43,22.0028
2,27.275,40,11.0014
2,31.06,33,16.9979
2,31.06,31,22.0028
2,31.06,27,19.0012
2,31.06,26,16.9979
2,31.82,28,19.0012
2,31.82,28,19.0012
2,31.82,26,22.0028
2,31.82,25,19.0012
2,31.82,24,19.9995
2,31.06,26,19.0012
2,31.06,29,11.0014
2,31.06,29,7.0015
2,31.06,35,0.0
2,27.275,46,7.0015
2,26.515,52,0.0
2,25.76,64,7.0015
2,25.76,56,12.998
2,25.0,59,7.0015
2,25.0,59,6.0032
2,24.24,64,0.0
2,25.76,60,0.0
2,26.515,56,0.0
2,31.06,46,6.0032
2,31.06,43,8.9981
2,31.06,38,7.0015
2,31.06,36,8.9981
2,31.82,32,11.0014
2,32.575,28,8.9981
2,32.575,33,15.0013
2,32.575,27,27.9993
2,32.575,30,8.9981
2,32.575,34,16.9979
2,32.575,30,11.0014
2,31.82,39,6.0032
2,32.575,48,6.0032
2,31.06,47,7.0015
2,31.06,57,15.0013
2,31.06,57,0.0
2,31.06,57,6.0032
2,31.06,61,11.0014
2,31.06,61,11.0014
2,30.305,65,11.0014
2,30.305,65,11.0014
2,30.305,61,8.9981
2,30.305,61,7.0015
2,29.545,73,16.9979
2,29.545,73,16.9979
2,28.79,78,12.998
2,29.545,73,6.0032
2,30.305,69,7.0015
2,30.305,69,7.0015
2,31.06,65,7.0015
2,32.575,58,11.0014
2,32.575,54,0.0
2,33.335,51,6.0032
2,33.335,51,0.0
2,32.575,58,7.0015
2,31.82,65,11.0014
2,31.06,69,12.998
2,30.305,73,11.0014
2,29.545,78,15.0013
2,29.545,78,8.9981
2,29.545,78,8.9981
2,28.03,83,8.9981
2,27.275,88,7.0015
2,27.275,88,0.0
2,26.515,94,7.0015
2,26.515,88,6.0032
2,27.275,88,0.0
2,29.545,78,7.0015
2,30.305,73,6.0032
2,32.575,58,11.0014
2,33.335,51,15.0013
2,33.335,42,8.9981
2,33.335,37,11.0014
2,34.09,35,0.0
2,34.09,31,8.9981
2,34.85,29,12.998
2,33.335,33,8.9981
2,34.09,33,19.0012
2,33.335,31,8.9981
2,33.335,54,12.998
2,31.82,61,8.9981
2,31.06,57,6.0032
2,31.06,61,6.0032
2,30.305,69,6.0032
2,30.305,65,6.0032
2,30.305,69,8.9981
2,29.545,73,6.0032
2,29.545,73,6.0032
2,27.275,83,8.9981
2,27.275,88,11.0014
2,28.79,78,8.9981
2,30.305,69,12.998
2,31.82,61,8.9981
2,33.335,58,15.0013
2,34.09,48,12.998
2,34.85,52,16.9979
2,36.365,46,19.0012
2,36.365,43,16.9979
2,36.365,43,19.0012
2,37.12,41,22.0028
2,35.605,38,15.0013
2,36.365,43,16.9979
2,34.85,46,19.0012
2,34.09,48,16.9979
2,34.09,56,8.9981
2,34.09,70,8.9981
2,32.575,65,8.9981
2,31.82,79,7.0015
2,29.545,89,8.9981
2,30.305,78,0.0
2,28.79,89,6.0032
2,28.79,89,6.0032
2,28.79,83,0.0
2,28.03,88,0.0
2,28.79,89,8.9981
2,31.06,74,7.0015
2,35.605,58,11.0014
2,35.605,58,11.0014
2,37.12,43,15.0013
2,37.88,41,12.998
2,40.91,42,8.9981
2,42.425,42,0.0
2,43.94,40,16.9979
2,43.94,40,11.0014
2,43.94,40,15.0013
2,42.425,35,15.0013
2,40.91,37,15.0013
2,40.15,59,8.9981
2,39.395,63,8.9981
2,40.15,66,8.9981
2,37.12,75,11.0014
2,37.12,75,12.998
2,35.605,79,8.9981
2,35.605,79,7.0015
2,35.605,84,11.0014
2,35.605,84,7.0015
2,34.85,79,6.0032
2,33.335,84,0.0
2,35.605,84,6.0032
2,34.85,79,8.9981
2,36.365,70,7.0015
2,39.395,49,0.0
2,40.91,50,19.0012
2,42.425,42,15.0013
2,42.425,35,12.998
2,40.91,37,6.0032
2,43.94,40,12.998
2,41.665,31,11.0014
2,41.665,33,8.9981
2,40.91,37,16.9979
2,40.15,39,19.0012
2,37.12,39,22.0028
2,36.365,43,12.998
2,34.85,52,0.0
2,34.09,58,11.0014
2,34.85,57,11.0014
2,32.575,65,15.0013
2,32.575,65,15.0013
2,31.82,69,11.0014
2,31.82,69,11.0014
2,30.305,78,11.0014
2,30.305,78,11.0014
2,30.305,78,6.0032
2,34.09,66,7.0015
2,34.09,58,8.9981
2,34.85,55,0.0
2,35.605,52,0.0
2,37.88,46,0.0
2,37.88,44,8.9981
2,37.88,44,7.0015
2,38.635,39,0.0
2,37.88,44,7.0015
2,39.395,56,19.9995
2,38.635,52,15.0013
2,38.635,59,15.0013
2,37.12,59,12.998
2,35.605,62,7.0015
2,36.365,66,8.9981
2,34.85,74,16.9979
2,34.85,74,11.0014
2,33.335,79,8.9981
2,33.335,79,6.0032
2,33.335,79,7.0015
2,31.82,83,6.0032
2,31.82,79,6.0032
2,31.82,74,8.9981
2,32.575,61,8.9981
2,33.335,58,12.998
2,34.09,58,12.998
2,34.09,62,8.9981
2,34.09,58,11.0014
2,35.605,62,8.9981
2,37.88,55,15.0013
2,37.88,55,12.998
2,38.635,49,7.0015
2,38.635,49,7.0015
2,36.365,46,12.998
2,34.09,58,11.0014
2,34.09,62,8.9981
2,32.575,65,12.998
2,31.82,74,16.9979
2,31.06,74,15.0013
2,30.305,78,15.0013
2,31.06,74,7.0015
2,30.305,78,15.0013
2,28.79,83,7.0015
2,28.79,89,16.9979
2,28.79,89,19.0012
2,28.03,88,11.0014
2,28.03,88,15.0013
2,28.03,88,7.0015
2,29.545,78,7.0015
2,33.335,74,0.0
2,34.09,66,0.0
2,35.605,58,6.0032
2,36.365,55,7.0015
2,37.88,46,0.0
2,37.12,59,19.0012
2,39.395,56,16.9979
2,38.635,59,19.9995
2,31.82,83,19.0012
2,31.82,83,19.0012
2,33.335,74,11.0014
2,33.335,74,7.0015
2,30.305,83,11.0014
2,30.305,83,7.0015
2,28.79,83,8.9981
2,29.545,78,12.998
2,29.545,78,8.9981
2,30.305,73,15.0013
2,29.545,73,19.0012
2,30.305,60,32.9975
2,26.515,64,19.9995
2,25.76,64,26.0027
2,25.76,64,27.9993
2,26.515,56,23.9994
2,27.275,49,30.0026
2,31.06,46,23.9994
2,31.06,41,22.0028
2,31.06,41,19.9995
2,31.06,41,19.0012
2,31.82,37,0.0
2,31.82,34,16.9979
2,31.82,37,30.0026
2,31.82,37,27.9993
2,31.82,39,22.0028
2,31.82,37,23.9994
2,31.06,39,19.0012
2,31.06,44,16.9979
2,31.06,41,16.9979
2,31.06,46,15.0013
2,31.06,46,12.998
2,31.06,49,12.998
2,31.06,49,16.9979
2,31.06,49,19.0012
2,27.275,53,22.0028
2,25.76,60,16.9979
2,25.76,56,22.0028
2,25.76,56,19.9995
2,26.515,52,27.9993
2,27.275,49,26.0027
2,31.06,46,12.998
2,31.06,46,15.0013
2,31.06,41,19.0012
2,31.06,41,23.9994
2,31.06,44,15.0013
2,31.06,47,12.998
2,31.06,47,11.0014
2,31.82,41,12.998
2,31.06,50,19.0012
2,31.06,51,22.0028
2,31.06,50,23.9994
2,31.06,56,11.0014
2,31.06,56,19.9995
2,27.275,60,15.0013
2,26.515,68,15.0013
2,26.515,64,23.9994
2,25.76,64,19.0012
2,25.0,63,15.0013
2,24.24,68,16.9979
2,24.24,63,19.0012
2,23.485,67,19.0012
2,24.24,63,16.9979
2,25.76,60,8.9981
2,27.275,53,8.9981
2,31.06,49,0.0
2,31.06,47,11.0014
2,31.82,36,0.0
2,31.82,34,15.0013
2,32.575,28,19.0012
2,32.575,28,0.0
2,33.335,27,0.0
2,33.335,27,8.9981
2,32.575,28,7.0015
2,32.575,32,8.9981
2,31.82,37,19.0012
2,31.06,44,11.0014
2,31.06,47,15.0013
2,31.06,50,7.0015
2,31.06,53,0.0
2,31.06,56,7.0015
2,27.275,60,0.0
2,31.06,56,6.0032
2,26.515,73,6.0032
2,26.515,68,7.0015
2,30.305,64,12.998
2,27.275,73,11.0014
2,26.515,78,11.0014
2,29.545,69,8.9981
2,30.305,65,12.998
2,31.06,61,16.9979
2,31.82,61,19.9995
2,33.335,54,26.0027
2,33.335,54,16.9979
2,33.335,54,22.0028
2,32.575,61,19.9995
2,31.06,69,12.998
2,29.545,78,7.0015
2,28.79,83,15.0013
2,28.79,83,19.0012
2,28.79,83,22.0028
2,28.79,83,16.9979
2,28.79,83,16.9979
2,28.03,83,16.9979
2,26.515,88,6.0032
2,26.515,94,8.9981
2,26.515,94,7.0015
2,26.515,94,7.0015
2,25.76,94,8.9981
2,25.76,100,0.0
2,26.515,94,0.0
2,28.03,83,0.0
2,28.03,83,0.0
2,32.575,58,12.998
2,32.575,58,12.998
2,31.82,69,16.9979
2,32.575,65,16.9979
2,34.09,62,19.0012
2,34.85,52,12.998
2,34.85,43,15.0013
2,34.09,45,11.0014
2,34.09,40,12.998
2,34.09,40,12.998
2,28.79,83,16.9979
2,29.545,78,7.0015
2,29.545,78,6.0032
2,28.03,88,8.9981
2,28.79,83,8.9981
2,28.03,88,8.9981
2,28.79,83,7.0015
2,27.275,88,0.0
2,27.275,88,6.0032
2,27.275,88,6.0032
2,28.79,83,0.0
2,28.79,83,7.0015
2,29.545,78,8.9981
2,30.305,78,6.0032
2,32.575,61,15.0013
2,34.09,62,12.998
2,34.09,62,8.9981
2,34.85,66,6.0032
2,34.85,55,0.0
2,36.365,46,19.0012
2,37.88,46,8.9981
2,34.85,52,15.0013
2,34.09,48,11.0014
2,34.09,55,12.998
2,33.335,51,7.0015
2,33.335,58,8.9981
2,34.09,66,7.0015
2,34.09,62,8.9981
2,34.09,62,0.0
2,32.575,65,0.0
2,32.575,65,6.0032
2,31.82,74,6.0032
2,30.305,78,8.9981
2,31.06,74,8.9981
2,30.305,78,0.0
2,30.305,78,11.0014
2,30.305,78,11.0014
2,31.82,74,7.0015
2,31.82,74,7.0015
2,32.575,61,7.0015
2,33.335,58,6.0032
2,34.09,55,6.0032
2,33.335,51,0.0
2,34.09,58,7.0015
2,34.09,55,7.0015
2,34.09,48,0.0
2,33.335,51,0.0
2,34.09,58,6.0032
2,34.09,62,8.9981
2,32.575,70,12.998
2,31.82,79,8.9981
2,30.305,78,15.0013
2,30.305,78,12.998
3,31.06,50,0.0
3,31.06,50,0.0
3,30.305,69,0.0
3,31.06,53,0.0
3,31.06,57,0.0
3,30.305,64,8.9981
3,30.305,61,8.9981
3,31.06,54,7.0015
3,31.82,42,11.0014
3,32.575,35,11.0014
3,33.335,33,11.0014
3,34.85,26,0.0
3,34.85,26,0.0
3,34.09,24,0.0
3,34.85,23,12.998
3,34.85,21,16.9979
3,34.85,17,0.0
3,34.85,21,12.998
3,34.09,24,16.9979
3,33.335,25,12.998
3,32.575,42,15.0013
3,31.82,45,12.998
3,31.82,42,0.0
3,31.82,47,6.0032
3,31.82,47,6.0032
3,31.06,54,0.0
3,31.06,53,0.0
3,31.06,53,0.0
3,30.305,61,0.0
3,27.275,73,7.0015
3,30.305,69,7.0015
3,30.305,65,0.0
3,31.82,57,0.0
3,33.335,51,6.0032
3,35.605,36,0.0
3,35.605,36,6.0032
3,35.605,30,8.9981
3,35.605,30,7.0015
3,35.605,20,0.0
3,36.365,19,11.0014
3,37.12,22,15.0013
3,36.365,30,15.0013
3,35.605,30,19.0012
3,34.85,33,15.0013
3,34.09,45,19.0012
3,33.335,48,12.998
3,33.335,51,11.0014
3,33.335,54,19.0012
3,32.575,58,15.0013
3,32.575,61,11.0014
3,32.575,58,12.998
3,31.82,65,6.0032
3,31.82,65,6.0032
3,28.79,83,12.998
3,27.275,94,6.0032
3,28.79,89,12.998
3,31.82,79,15.0013
3,33.335,74,16.9979
3,34.85,66,11.0014
3,35.605,62,7.0015
3,37.88,55,7.0015
3,38.635,59,15.0013
3,39.395,56,16.9979
3,40.15,53,19.9995
3,40.15,53,19.9995
3,37.12,49,56.9969
3,37.12,49,56.9969
3,30.305,83,12.998
3,30.305,83,0.0
3,30.305,83,11.0014
3,30.305,78,7.0015
3,28.79,83,11.0014
3,28.79,83,8.9981
3,28.79,83,6.0032
3,28.79,83,0.0
3,29.545,78,0.0
3,30.305,78,6.0032
3,28.79,83,8.9981
3,28.79,89,11.0014
3,30.305,83,8.9981
3,33.335,74,7.0015
3,34.09,66,6.0032
3,34.85,55,6.0032
3,34.85,55,6.0032
3,35.605,52,0.0
3,35.605,49,0.0
3,36.365,46,0.0
3,37.12,43,6.0032
3,37.12,41,0.0
3,36.365,46,0.0
3,36.365,46,8.9981
3,35.605,49,11.0014
3,34.85,55,7.0015
3,34.09,62,7.0015
3,34.09,62,8.9981
3,34.09,70,7.0015
3,32.575,65,11.0014
3,32.575,65,7.0015
3,31.06,74,6.0032
3,31.06,74,15.0013
3,31.06,69,11.0014
3,31.06,69,0.0
3,31.06,74,6.0032
3,32.575,65,6.0032
3,34.09,62,8.9981
3,34.09,58,8.9981
3,34.85,52,7.0015
3,34.85,46,7.0015
3,36.365,43,7.0015
3,37.12,43,7.0015
3,37.12,49,11.0014
3,37.12,43,0.0
3,37.88,46,7.0015
3,37.88,46,7.0015
3,37.88,55,11.0014
3,38.635,59,8.9981
3,36.365,66,7.0015
3,37.12,62,16.9979
3,36.365,66,15.0013
3,34.85,66,11.0014
3,34.85,74,12.998
3,33.335,74,8.9981
3,33.335,79,6.0032
3,33.335,79,0.0
3,31.82,83,6.0032
3,31.82,83,6.0032
3,33.335,79,6.0032
3,34.85,79,0.0
3,34.85,74,7.0015
3,33.335,79,12.998
3,33.335,79,6.0032
3,34.85,74,0.0
3,34.85,66,6.0032
3,34.85,70,7.0015
3,36.365,66,19.0012
3,36.365,70,19.0012
3,36.365,70,16.9979
3,37.12,59,15.0013
3,35.605,62,12.998
3,34.85,70,15.0013
3,34.85,74,16.9979
3,33.335,79,12.998
3,33.335,79,12.998
3,31.82,83,15.0013
3,29.545,89,8.9981
3,29.545,89,12.998
3,29.545,89,12.998
3,28.03,94,7.0015
3,28.79,89,7.0015
3,28.79,89,7.0015
3,28.79,89,8.9981
3,29.545,89,7.0015
3,33.335,79,12.998
3,34.85,70,11.0014
3,37.12,62,0.0
3,38.635,52,8.9981
3,38.635,41,0.0
3,39.395,41,0.0
3,39.395,41,16.9979
3,39.395,41,16.9979
3,38.635,39,15.0013
3,37.88,36,16.9979
3,37.88,44,19.9995
3,38.635,52,19.0012
3,35.605,58,23.9994
3,34.09,62,11.0014
3,34.09,62,11.0014
3,34.09,66,0.0
3,34.85,66,7.0015
3,34.85,79,0.0
3,33.335,74,11.0014
3,31.82,79,7.0015
3,33.335,79,16.9979
3,31.82,79,16.9979
3,33.335,74,7.0015
3,33.335,79,12.998
3,34.85,74,16.9979
3,36.365,70,19.9995
3,34.85,70,23.9994
3,35.605,74,16.9979
3,36.365,70,19.0012
3,37.88,66,19.0012
3,39.395,63,23.9994
3,39.395,63,23.9994
3,31.82,83,30.0026
3,29.545,89,30.0026
3,30.305,83,6.0032
3,30.305,83,6.0032
3,30.305,83,11.0014
3,30.305,83,16.9979
3,30.305,78,12.998
3,30.305,78,6.0032
3,30.305,83,8.9981
3,28.79,89,7.0015
3,28.79,89,11.0014
3,28.79,89,8.9981
3,28.79,83,15.0013
3,28.03,88,11.0014
3,28.79,83,12.998
3,30.305,78,12.998
3,32.575,70,16.9979
3,34.09,58,19.0012
3,34.85,52,11.0014
3,34.85,46,19.9995
3,36.365,46,16.9979
3,37.12,41,15.0013
3,37.12,36,8.9981
3,36.365,34,6.0032
3,36.365,38,0.0
3,36.365,32,0.0
3,36.365,36,7.0015
3,34.85,55,11.0014
3,35.605,58,15.0013
3,34.09,58,11.0014
3,34.09,62,11.0014
3,33.335,58,12.998
3,32.575,61,11.0014
3,32.575,61,8.9981
3,31.82,69,6.0032
3,31.06,74,6.0032
3,31.06,69,6.0032
3,31.06,74,0.0
3,29.545,78,6.0032
3,32.575,70,6.0032
3,34.09,66,0.0
3,34.85,66,6.0032
3,34.85,55,8.9981
3,36.365,55,12.998
3,37.88,46,19.0012
3,36.365,46,19.9995
3,37.12,41,22.0028
3,37.12,39,19.0012
3,37.88,41,19.0012
3,37.12,36,15.0013
3,37.12,43,19.0012
3,37.12,49,22.0028
3,34.85,55,12.998
3,34.09,62,16.9979
3,34.85,66,15.0013
3,34.09,66,16.9979
3,32.575,65,12.998
3,32.575,61,19.0012
3,32.575,61,15.0013
3,31.82,65,11.0014
3,31.06,74,15.0013
3,31.06,74,8.9981
3,31.82,74,12.998
3,33.335,74,16.9979
3,34.85,66,19.0012
3,37.12,59,19.9995
3,37.88,55,23.9994
3,39.395,56,19.9995
3,40.15,53,19.0012
3,40.91,50,16.9979
3,41.665,53,19.0012
3,42.425,56,27.9993
3,42.425,56,26.0027
3,42.425,56,27.9993
3,41.665,53,26.0027
3,41.665,59,22.0028
3,34.85,74,27.9993
3,33.335,79,27.9993
3,34.85,74,8.9981
3,33.335,79,8.9981
3,33.335,79,8.9981
3,33.335,79,6.0032
3,33.335,79,7.0015
3,33.335,79,0.0
3,33.335,79,11.0014
3,33.335,79,6.0032
3,34.09,58,15.0013
3,34.85,55,12.998
3,35.605,58,15.0013
3,36.365,55,32.9975
3,38.635,52,11.0014
3,38.635,52,11.0014
3,39.395,44,19.9995
3,40.15,47,15.0013
3,42.425,42,19.9995
3,42.425,42,23.9994
3,39.395,44,19.0012
3,40.91,44,19.0012
3,40.15,47,19.9995
3,37.88,44,19.0012
3,37.12,43,12.998
3,37.12,43,7.0015
3,36.365,46,8.9981
3,35.605,52,0.0
3,35.605,62,0.0
3,34.85,55,0.0
3,34.85,55,0.0
3,34.09,58,12.998
3,34.09,58,16.9979
3,34.09,58,12.998
3,34.09,58,11.0014
3,34.85,55,16.9979
3,37.12,49,16.9979
3,37.12,41,12.998
3,37.88,46,12.998
3,37.12,39,11.0014
3,37.88,41,19.0012
3,37.88,46,8.9981
3,37.88,46,8.9981
3,28.03,94,8.9981
3,29.545,89,0.0
3,33.335,79,0.0
3,34.85,79,8.9981
3,33.335,79,7.0015
3,33.335,84,11.0014
3,33.335,79,7.0015
3,31.82,83,12.998
3,30.305,83,16.9979
3,31.06,69,19.9995
3,31.06,61,16.9979
3,31.06,57,19.9995
3,31.06,57,19.9995
3,31.06,53,16.9979
3,31.06,56,15.0013
3,30.305,60,15.0013
3,31.06,53,16.9979
3,31.06,50,23.9994
3,31.82,47,19.0012
3,31.82,42,16.9979
3,32.575,37,15.0013
3,32.575,35,16.9979
3,33.335,33,22.0028
3,32.575,35,19.0012
3,33.335,33,19.9995
3,33.335,33,8.9981
3,32.575,37,8.9981
3,32.575,42,12.998
3,32.575,39,15.0013
3,31.82,42,15.0013
3,31.06,50,8.9981
3,31.06,57,6.0032
3,30.305,65,16.9979
3,29.545,73,15.0013
3,29.545,73,12.998
3,28.79,78,11.0014
3,29.545,73,12.998
3,29.545,73,11.0014
3,29.545,73,8.9981
3,29.545,73,7.0015
3,30.305,65,7.0015
3,30.305,65,16.9979
3,31.82,54,12.998
3,31.06,61,11.0014
3,32.575,54,8.9981
3,32.575,48,12.998
3,32.575,54,12.998
3,32.575,51,12.998
3,32.575,45,11.0014
3,33.335,51,12.998
3,33.335,42,16.9979
3,32.575,45,15.0013
3,31.82,45,15.0013
3,32.575,51,15.0013
3,31.06,54,7.0015
3,31.06,57,15.0013
3,31.06,61,11.0014
3,30.305,65,12.998
3,29.545,69,7.0015
3,29.545,73,8.9981
3,28.79,78,8.9981
3,29.545,73,6.0032
3,27.275,78,6.0032
3,28.79,78,11.0014
3,29.545,73,8.9981
3,31.06,65,11.0014
3,32.575,54,15.0013
3,33.335,54,12.998
3,33.335,48,15.0013
3,34.09,43,19.0012
3,34.09,45,19.9995
3,33.335,45,19.9995
3,34.09,45,22.0028
3,34.09,45,19.0012
3,34.09,45,15.0013
3,34.09,45,19.0012
3,34.09,48,12.998
3,33.335,51,15.0013
3,32.575,58,15.0013
3,32.575,65,19.0012
3,31.82,61,15.0013
3,31.06,65,15.0013
3,30.305,69,12.998
3,30.305,69,15.0013
3,30.305,69,15.0013
3,29.545,73,11.0014
3,30.305,69,15.0013
3,29.545,73,11.0014
3,30.305,73,11.0014
3,31.82,65,15.0013
3,33.335,58,15.0013
3,34.09,60,15.0013
3,34.85,55,19.0012
3,34.85,55,19.0012
3,37.12,49,19.9995
3,37.12,49,23.9994
3,37.12,43,19.9995
3,36.365,46,19.9995
3,37.12,49,26.0027
3,36.365,46,19.9995
3,34.85,55,19.0012
3,35.605,58,16.9979
3,34.09,62,15.0013
3,34.09,66,15.0013
3,33.335,74,8.9981
3,33.335,74,8.9981
3,33.335,74,15.0013
3,30.305,83,15.0013
3,30.305,78,12.998
3,29.545,78,11.0014
3,29.545,78,7.0015
3,28.79,83,7.0015
3,31.82,74,15.0013
3,32.575,70,12.998
3,34.85,67,15.0013
3,35.605,62,12.998
3,37.88,55,6.0032
3,38.635,59,12.998
3,39.395,56,16.9979
3,39.395,56,22.0028
3,40.15,53,22.0028
3,40.15,53,19.0012
3,39.395,49,22.0028
3,38.635,49,23.9994
3,37.88,55,15.0013
3,37.12,59,15.0013
3,34.85,66,12.998
3,36.365,66,15.0013
3,34.85,66,11.0014
3,34.85,66,7.0015
3,34.85,66,8.9981
3,34.09,70,11.0014
3,34.09,70,11.0014
3,34.09,70,8.9981
3,33.335,74,7.0015
3,34.85,74,7.0015
3,34.85,70,11.0014
3,36.365,70,11.0014
3,39.395,63,8.9981
3,39.395,56,11.0014
3,40.15,59,0.0
3,40.91,56,6.0032
3,41.665,53,7.0015
3,40.91,50,12.998
3,40.91,44,12.998
3,42.425,42,19.9995
3,40.15,66,0.0
3,40.15,66,8.9981
3,37.12,75,12.998
3,36.365,74,6.0032
3,35.605,74,8.9981
3,35.605,74,0.0
3,34.85,79,11.0014
3,34.09,70,15.0013
3,34.85,74,12.998
3,33.335,74,7.0015
3,33.335,79,11.0014
3,30.305,83,8.9981
3,30.305,83,7.0015
3,30.305,83,6.0032
3,34.09,62,0.0
3,36.365,43,12.998
3,37.12,41,0.0
3,37.88,36,11.0014
3,38.635,32,11.0014
3,40.15,33,16.9979
3,40.15,31,19.9995
3,40.91,29,12.998
3,39.395,27,0.0
3,39.395,27,0.0
3,34.09,45,19.9995
3,34.85,43,12.998
3,33.335,51,15.0013
3,34.09,62,15.0013
3,32.575,70,16.9979
3,32.575,70,6.0032
3,31.82,74,12.998
3,31.06,74,0.0
3,31.06,74,7.0015
3,31.82,69,0.0
3,31.06,74,12.998
3,31.06,74,7.0015
3,31.06,74,8.9981
3,31.82,69,7.0015
3,33.335,61,19.0012
3,34.09,58,19.0012
3,34.85,46,19.9995
3,36.365,36,19.9995
3,36.365,32,27.9993
3,37.12,30,19.0012
3,37.12,30,15.0013
3,38.635,25,19.0012
3,38.635,25,19.0012
3,38.635,25,19.0012
3,39.395,27,8.9981
3,37.88,34,12.998
3,37.88,36,15.0013
3,37.88,46,16.9979
3,37.12,52,15.0013
3,37.12,59,11.0014
3,37.12,49,11.0014
3,37.12,49,11.0014
3,35.605,52,11.0014
3,35.605,49,11.0014
3,34.85,55,6.0032
3,34.85,52,11.0014
3,34.85,55,6.0032
3,34.09,66,32.9975
3,33.335,51,15.0013
3,33.335,51,11.0014
3,34.09,55,12.998
3,34.09,58,6.0032
3,34.09,58,7.0015
3,34.85,55,8.9981
3,35.605,58,15.0013
3,35.605,58,15.0013
3,33.335,79,8.9981
3,31.82,79,0.0
3,33.335,79,0.0
3,33.335,84,0.0
3,33.335,84,0.0
3,33.335,84,7.0015
3,31.82,89,8.9981
3,31.82,89,7.0015
3,31.82,89,6.0032
3,31.82,89,6.0032
3,29.545,94,6.0032
3,29.545,94,6.0032
3,29.545,94,6.0032
3,31.82,89,0.0
3,31.82,89,0.0
3,31.82,89,19.9995
3,31.82,89,19.9995
3,32.575,82,23.9994
3,34.85,74,22.0028
3,33.335,71,19.9995
3,34.85,66,15.0013
3,35.605,62,15.0013
3,35.605,58,0.0
3,37.88,55,11.0014
3,37.88,55,16.9979
3,35.605,62,22.0028
3,35.605,62,22.0028
3,33.335,74,19.9995
3,33.335,74,19.0012
3,33.335,74,12.998
3,33.335,74,12.998
3,31.82,74,12.998
3,31.06,74,7.0015
3,31.06,74,7.0015
3,29.545,78,6.0032
3,31.06,69,0.0
3,29.545,78,6.0032
3,29.545,78,8.9981
3,29.545,78,6.0032
3,29.545,78,8.9981
3,30.305,78,8.9981
3,32.575,65,15.0013
3,33.335,58,7.0015
3,34.09,55,8.9981
3,34.85,52,16.9979
3,34.85,52,16.9979
3,35.605,52,16.9979
3,35.605,52,16.9979
3,34.85,55,16.9979
3,37.12,49,16.9979
3,35.605,49,19.9995
3,34.85,52,16.9979
3,34.09,55,16.9979
3,33.335,58,15.0013
3,32.575,65,12.998
3,32.575,65,15.0013
3,31.82,69,15.0013
3,30.305,78,12.998
3,30.305,78,11.0014
3,30.305,78,15.0013
3,30.305,78,11.0014
3,30.305,83,11.0014
3,28.79,89,6.0032
3,28.79,89,7.0015
3,31.82,83,11.0014
