price,bedrooms,sqft_living,sqft_lot,waterfront,grade,yr_built,yr_renovated
725000.0,4,3040,35201,0,10,1987,0
275000.0,3,2710,5733,0,7,2003,0
445000.0,3,1190,13630,0,7,1984,0
510000.0,3,2300,27566,0,9,1995,0
330000.0,4,1360,13372,0,7,1955,0
270000.0,3,1500,5605,0,6,1942,0
495000.0,4,1610,4770,0,7,1941,0
225000.0,4,1420,10300,0,7,1950,2001
716528.0,3,1750,5400,0,7,1952,0
260000.0,3,1510,6095,0,7,1991,0
471000.0,4,2330,9928,0,8,1998,0
690000.0,5,2690,4800,0,8,1919,1984
548000.0,5,1700,7200,0,7,1937,0
505000.0,3,1020,5410,0,7,1928,0
325000.0,3,1160,11799,0,7,1966,0
682000.0,4,2450,34092,0,8,1980,0
605000.0,3,2010,10760,0,8,1985,0
276200.0,2,1370,4495,0,8,1975,0
530000.0,3,1370,4040,0,7,1906,0
245000.0,3,1990,9600,0,7,1988,0
654950.0,4,2790,45902,0,9,1987,0
221900.0,2,780,6727,0,6,1939,0
466000.0,4,2240,4508,0,8,1926,0
383150.0,3,2210,6387,0,8,2003,0
657100.0,4,1390,4240,0,7,1924,0
539000.0,3,1800,43995,0,8,1988,0
400000.0,6,3320,15600,0,8,1977,0
215000.0,4,1960,11600,0,6,1931,0
489000.0,2,850,2850,0,7,1927,0
649000.0,4,2980,12764,0,10,1994,0
700000.0,4,1980,10800,0,8,1953,0
268500.0,2,790,8424,0,6,1953,0
515000.0,3,1800,5001,0,7,1996,0
685000.0,4,2260,10800,0,9,1978,0
305000.0,2,800,2142,0,7,2006,0
950000.0,4,2490,4600,0,8,1926,0
292500.0,4,1610,4568,0,7,2006,0
270000.0,4,1850,7730,0,7,1956,0
450000.0,4,1850,7730,0,7,1956,0
535000.0,4,1920,6480,0,7,1920,0
550000.0,3,1740,3082,0,8,2000,0
457500.0,3,1430,2003,0,8,1996,0
136500.0,3,1420,8580,0,6,1962,0
224097.0,3,1420,8580,0,6,1962,0
254000.0,3,1560,10608,0,7,1994,0
335000.0,4,2030,13500,0,7,1963,0
594950.0,5,3280,6553,0,9,2012,0
350000.0,3,1360,18123,0,8,1983,0
169950.0,3,1180,9832,0,7,1970,0
432500.0,3,1940,10800,0,8,1979,0
440000.0,2,1300,4000,0,7,1948,0
233703.0,3,1650,3788,0,7,1985,0
310000.0,3,1140,3292,0,7,1988,0
735000.0,3,2540,6762,0,10,1998,0
730000.0,4,3440,8150,0,10,2014,0
257000.0,3,1800,9000,0,7,1961,0
485000.0,2,1260,1240,0,8,2004,0
899000.0,4,2370,6000,0,8,1959,0
279000.0,3,1520,8055,0,7,1952,0
225000.0,4,1750,7245,0,7,1974,0
1355000.0,3,2680,4775,0,8,1913,0
355000.0,3,1590,4242,0,7,2000,0
382500.0,4,1560,8700,0,7,1967,0
324360.0,3,2000,9669,0,8,1992,0
315000.0,3,2380,10450,0,8,1966,0
426000.0,2,2230,11472,0,7,1951,0
395000.0,5,2820,6305,0,8,2003,0
212644.0,3,1570,9650,0,5,1922,0
510000.0,3,1845,5100,0,8,1947,0
85000.0,2,830,9000,0,6,1939,0
235000.0,2,830,9000,0,6,1939,0
295000.0,4,2030,5754,0,8,2001,0
720001.0,3,1430,2200,0,7,1910,0
313950.0,3,1510,6083,0,6,1940,0
415000.0,3,1510,6083,0,6,1940,0
305000.0,3,1610,12247,0,8,1981,0
625000.0,3,1600,4128,0,8,1906,0
490000.0,3,1420,11040,0,7,1961,0
269950.0,3,1660,8641,0,8,1987,0
2700000.0,5,4230,27295,1,8,1949,1985
829000.0,4,3310,4500,0,9,1900,0
635000.0,4,2470,77550,0,7,1987,0
217500.0,3,1040,9750,0,7,1959,0
270000.0,4,1850,7350,0,7,1965,0
1245000.0,3,4610,8400,0,8,1947,1999
480000.0,4,2480,5100,0,8,2007,0
575000.0,3,2130,6500,0,8,1954,0
426950.0,4,2350,5589,0,7,2001,0
125000.0,3,920,7314,0,6,1960,0
208000.0,3,920,7314,0,6,1960,0
325000.0,4,1780,10622,0,7,1976,0
597157.0,7,2690,10880,0,8,1960,0
728725.0,4,3010,3120,0,8,2006,0
708000.0,5,3180,10800,0,8,1968,0
1300000.0,4,4120,14021,0,11,2005,0
405000.0,3,1280,11625,0,7,1977,0
550000.0,4,1690,6090,0,7,1945,0
451000.0,4,2320,5375,0,7,2006,0
540500.0,5,3090,7415,0,8,2014,0
1025000.0,5,5050,16500,0,11,2001,0
218000.0,4,1640,10455,0,7,1963,0
562000.0,4,2170,7007,0,8,1974,0
401500.0,4,3140,94525,0,8,1977,0
196700.0,2,1090,9994,0,7,1954,0
583000.0,3,1930,10183,0,8,1975,0
309900.0,5,2100,17825,0,7,1974,0
485000.0,4,3110,18843,0,9,1995,0
465000.0,3,930,3348,0,6,1926,0
595000.0,4,2050,8372,0,8,1984,0
254000.0,3,1160,7560,0,6,1958,0
488500.0,3,1820,9490,0,7,1994,0
260000.0,4,2110,8990,0,8,1977,0
166000.0,2,870,8487,0,6,1944,0
440000.0,2,1080,6760,0,6,1923,0
375000.0,3,1260,7560,0,6,1943,0
529500.0,2,900,4800,0,6,1944,0
338000.0,2,750,6439,0,6,1934,0
335620.0,3,1800,15903,0,8,1986,0
464000.0,4,2220,15232,0,9,1978,0
354000.0,2,1390,7740,0,6,1925,0
601000.0,4,2160,3600,0,8,1998,0
285000.0,3,1840,9040,0,8,1979,0
462500.0,2,1690,4200,0,7,1906,0
350000.0,4,2650,10459,0,8,1989,0
329000.0,4,1120,3844,0,7,1972,0
312500.0,4,2500,11983,0,7,1984,2008
370000.0,4,2220,5338,0,7,2001,0
399900.0,3,1260,12750,0,7,1979,0
398000.0,3,1480,6550,0,6,1925,0
550500.0,2,930,7400,0,7,1909,0
709000.0,3,2780,7200,0,8,1913,0
402000.0,5,2770,7620,0,7,1965,0
450000.0,3,1530,23660,0,7,1952,0
524000.0,3,2140,6720,0,8,1961,0
800000.0,4,4600,322188,0,10,1989,0
185000.0,4,1760,8906,0,7,1966,0
365000.0,4,1760,8906,0,7,1966,0
925000.0,4,3110,11422,0,9,1989,0
714000.0,3,2260,11781,0,8,1968,0
495000.0,3,1460,9759,0,7,1972,0
535000.0,3,2050,6648,0,7,1990,0
880000.0,4,2340,10800,0,8,1953,2007
150000.0,3,1230,8056,0,6,1949,0
554500.0,3,1880,6565,0,8,1972,0
520000.0,3,1280,3880,0,7,1916,0
839990.0,4,3660,5637,0,9,2014,0
500000.0,3,1650,5683,0,7,2003,0
305000.0,2,1960,186872,0,6,1936,0
247800.0,3,1580,2170,0,7,2003,0
344200.0,4,2490,5812,0,8,2000,0
459950.0,4,2000,6107,0,8,2003,0
229900.0,4,1550,9899,0,7,1967,0
750000.0,4,2820,9602,0,8,1974,0
509000.0,4,2600,9355,0,9,1983,0
680000.0,4,2200,12137,0,8,1956,0
661500.0,5,2500,7200,0,7,1977,0
370000.0,2,1270,1399,0,7,2000,0
785000.0,4,2900,17400,0,8,1978,0
355000.0,2,840,6720,0,7,1952,0
446000.0,4,1940,6350,0,7,1951,0
830000.0,5,3490,21780,0,8,1996,0
324000.0,3,1940,8347,0,8,1990,0
500000.0,4,2490,23478,0,8,1981,0
745000.0,3,1390,9112,0,7,1951,0
1197000.0,4,3940,4407,0,8,1921,0
385000.0,2,1760,3710,0,8,1988,0
565000.0,3,2560,8040,0,8,1958,0
465000.0,4,2300,7314,0,8,1979,0
401000.0,3,1770,1977,0,8,2001,0
385000.0,3,2310,11200,0,8,1978,0
395000.0,3,2310,4930,0,8,1989,0
245000.0,5,2000,8100,0,6,1946,0
500000.0,3,1540,3600,0,7,1994,0
334000.0,5,2590,6720,0,7,1979,0
550000.0,3,980,10960,0,7,1953,0
216000.0,3,1730,7950,0,7,1961,0
340500.0,3,3070,5871,0,8,1928,0
375000.0,4,2100,12738,0,8,1975,0
600000.0,3,2080,16740,0,8,1966,0
375000.0,4,1890,8000,0,7,1960,0
536500.0,4,2000,4000,0,7,1926,0
599900.0,3,3030,35123,0,8,1984,0
750000.0,2,1110,3600,0,7,1904,0
355000.0,3,1650,10075,0,7,1955,0
590000.0,3,1410,6413,0,7,1947,0
680000.0,2,2140,6000,0,7,1946,0
429000.0,3,1860,11122,0,8,1994,0
581000.0,2,1170,4080,0,7,1909,0
463800.0,3,980,7770,0,7,1968,0
2983000.0,5,7400,18898,0,13,2001,0
443000.0,5,1650,3000,0,8,1902,0
276200.0,3,1480,7210,0,7,1986,0
630000.0,5,4060,8309,0,9,2001,0
570000.0,3,1370,3300,0,7,1927,0
979700.0,4,2480,6000,0,10,1929,0
730000.0,4,2030,4080,0,8,1921,0
268450.0,5,2200,9600,0,7,1963,0
490000.0,3,1770,7508,0,7,1962,0
808000.0,3,2550,6240,0,8,1957,0
350000.0,3,1250,9786,0,7,1969,0
695000.0,4,2390,5880,0,8,1957,0
1228000.0,4,5730,44947,0,11,1991,0
309950.0,1,1120,11800,0,7,1950,0
134000.0,3,1270,8508,0,6,1942,0
645500.0,4,2390,9638,0,10,1988,0
750000.0,3,1760,5488,0,7,1927,0
1399000.0,3,2560,3600,0,9,1967,2003
344900.0,4,1820,7700,0,7,1955,0
601450.0,2,1840,1500,0,8,2001,0
575000.0,4,1810,4400,0,8,1909,0
405000.0,3,2470,9620,0,7,1962,0
518000.0,4,2520,14021,0,9,1999,0
265000.0,2,1600,7936,0,7,1947,0
180000.0,3,1280,4875,0,6,1969,0
285000.0,3,1590,9736,0,7,1985,0
433000.0,3,2000,7200,0,7,1954,2014
399000.0,3,1780,11440,0,8,1977,0
565000.0,3,1700,7210,0,7,1966,0
406500.0,3,1970,10080,0,7,1966,0
420000.0,4,1940,11500,0,7,1955,0
965000.0,4,3290,5559,0,8,1906,2004
1375000.0,4,3500,9523,0,10,1996,0
353950.0,5,3260,7969,0,8,1982,0
847700.0,5,4230,10260,0,10,1996,0
185000.0,5,1590,6700,0,6,1942,0
269000.0,2,1010,6000,0,7,1923,0
422800.0,3,1820,8400,0,7,1976,0
379950.0,2,870,7500,0,7,1947,0
525000.0,3,1620,7800,0,7,1969,0
810000.0,4,3980,209523,0,9,2006,0
209950.0,4,1630,8400,0,6,1962,0
439950.0,3,1230,1613,0,8,2003,0
554820.0,4,3510,12905,0,8,1965,1982
359000.0,4,2160,4500,0,7,2002,0
242500.0,3,1020,5870,0,6,1941,0
330000.0,3,1590,9417,0,7,1954,0
740000.0,3,3440,44374,0,10,1979,0
630000.0,5,3020,4800,0,7,1901,0
750000.0,3,2280,7800,0,8,1941,0
695000.0,4,2790,6540,0,9,1999,0
109000.0,2,580,6900,0,5,1941,0
389000.0,3,2030,10075,0,7,1961,0
447000.0,2,850,2700,0,6,1924,0
1200000.0,3,2480,13310,0,7,1955,0
315000.0,3,1010,12000,0,7,1977,0
640000.0,3,2420,8244,0,10,1988,0
570000.0,3,2180,9246,0,9,1984,0
495000.0,3,1830,208216,0,8,1997,0
449500.0,5,2040,7488,0,7,1969,0
1084500.0,4,2640,5000,0,9,1943,2004
294950.0,2,1060,7868,0,7,1952,0
170500.0,3,1640,13939,0,7,1960,0
312000.0,4,1190,7620,0,6,1926,0
350000.0,3,2180,15484,0,8,1992,0
690000.0,4,2120,8448,0,9,1989,0
375000.0,4,2210,9427,0,7,1999,0
575000.0,4,2510,47044,0,9,1987,0
646000.0,4,2500,8500,0,8,1978,0
239950.0,3,1560,4800,0,7,1974,0
400000.0,5,2510,7525,0,7,1929,0
455000.0,4,3060,94089,0,8,1958,0
240000.0,3,1310,8069,0,7,1990,0
3400000.0,4,4260,11765,0,11,1939,2010
695000.0,3,2500,4080,0,7,1922,0
304950.0,2,670,6720,0,6,1942,0
650000.0,3,1840,2310,0,8,1914,0
402500.0,3,1480,2211,0,7,1995,0
482000.0,3,2420,7307,0,7,1998,0
655000.0,3,1820,4480,0,7,1923,0
577000.0,5,1940,5000,0,7,1951,0
350000.0,3,1630,5996,0,7,1986,0
415000.0,4,2520,8000,0,8,1970,0
396400.0,4,2120,215186,0,7,1983,0
654300.0,3,2490,8582,0,9,2000,0
774950.0,4,3410,179419,0,10,2004,0
855000.0,4,2380,10800,0,8,1925,0
1145000.0,3,2490,4000,0,8,1918,0
330000.0,2,1240,1546,0,7,2007,0
290000.0,4,1900,10950,0,7,1959,0
519500.0,3,2390,19454,0,8,2008,0
450000.0,3,1810,12600,0,7,1977,0
3120000.0,3,4490,56609,1,12,1993,0
265000.0,3,1620,9450,0,7,1928,0
359000.0,4,2640,7883,0,8,1990,0
2000000.0,4,2870,4500,0,10,2012,0
1050000.0,4,3250,48037,0,8,1985,0
402500.0,2,800,2280,0,6,1946,0
450000.0,3,1360,5445,0,7,1957,0
262500.0,5,1950,8086,0,7,1980,0
285000.0,4,1970,7200,0,8,1979,0
290000.0,3,2020,4861,0,7,2005,0
752500.0,2,2280,6230,0,8,2005,0
820000.0,4,3540,13515,0,10,1998,0
292000.0,3,1560,2740,0,8,1999,0
213000.0,2,750,6089,0,6,1937,0
400000.0,4,2240,7035,0,7,1942,1993
202000.0,1,590,5650,0,6,1944,0
484000.0,1,690,23244,0,7,1948,0
617450.0,3,1580,14398,0,7,1981,0
250000.0,3,1040,8000,0,7,1956,0
405000.0,5,1880,10000,0,7,1963,0
325000.0,2,1070,8750,0,7,1951,0
301350.0,3,1860,7440,0,7,1954,0
425000.0,2,1550,7800,0,7,1940,0
460000.0,3,1860,6360,0,8,1954,0
938000.0,3,3090,10940,0,10,1992,0
348000.0,3,1720,8867,0,8,1985,0
435000.0,2,1260,4080,0,7,1926,0
227950.0,3,1120,11430,0,7,1963,0
425000.0,2,1250,5880,0,6,1948,0
550000.0,3,1810,4064,0,7,1925,0
347500.0,3,1890,7053,0,8,1992,0
397000.0,4,2020,6000,0,7,1959,0
410000.0,4,1790,11875,0,7,1969,0
780000.0,3,3190,6776,0,10,1998,0
1350000.0,4,3030,5164,0,9,1925,0
476000.0,3,1630,3070,0,7,2004,0
390000.0,3,1180,16552,0,7,1967,0
226500.0,3,1560,7000,0,7,1968,0
495000.0,3,1340,2550,0,7,1984,0
1500000.0,5,2590,11500,0,9,1968,0
385000.0,3,1020,5950,0,6,1950,0
535950.0,3,2370,5344,0,9,2003,0
910000.0,4,3170,32430,0,10,1989,0
465000.0,2,1120,4000,0,7,1926,0
495000.0,3,1440,11787,0,8,1983,0
250000.0,4,2170,5404,0,6,1920,0
1225000.0,4,3490,6906,0,10,1928,0
400000.0,4,1970,8941,0,7,1973,0
715000.0,4,2780,13521,0,10,1987,0
342000.0,3,2250,7757,0,8,1992,0
420000.0,4,1340,8400,0,7,1967,0
148226.0,3,1400,7360,0,7,1968,0
313000.0,3,1510,10369,0,7,1968,0
150000.0,3,1320,8220,0,7,1959,0
150000.0,2,820,10270,0,7,1954,0
230000.0,2,1080,9435,0,6,1958,0
389100.0,2,840,5400,0,7,1948,0
645000.0,4,2070,8720,0,8,1974,0
310000.0,3,1520,6500,0,7,1958,0
351358.0,2,1210,1189,0,8,2014,0
1700000.0,5,3810,9360,0,10,2014,0
1565000.0,4,5370,323215,0,10,2002,0
850000.0,3,1540,3600,0,8,1900,1988
470000.0,4,2310,14023,0,9,1991,0
770000.0,3,1870,1900,0,8,2008,0
366000.0,3,1840,11440,0,8,1977,0
545000.0,3,2060,7184,0,8,1987,0
205000.0,3,1010,8800,0,7,1968,0
405000.0,2,1020,8155,0,7,1948,0
467000.0,4,2220,7210,0,7,1973,0
392500.0,2,1050,4125,0,7,1909,0
901000.0,4,3030,18400,0,9,1973,0
500000.0,3,1800,7199,0,7,1972,0
384950.0,3,1860,3690,0,7,2000,0
1700000.0,4,4070,336283,0,11,2006,0
245000.0,2,860,6120,0,7,1948,0
1165000.0,4,3080,10487,0,9,1968,0
184500.0,3,1280,3640,0,6,1983,0
269000.0,2,1540,5000,0,8,1986,0
570000.0,3,1530,3296,0,8,1998,0
850000.0,4,2350,11914,0,8,1961,0
209000.0,3,920,5200,0,6,1969,0
327000.0,4,1840,5100,0,5,1933,0
369500.0,3,1650,9957,0,7,1961,0
440000.0,3,1760,8025,0,7,1976,0
947500.0,4,3290,12329,0,10,1968,0
510000.0,2,1270,4500,0,7,1919,0
385000.0,3,1600,10318,0,7,1941,0
370000.0,5,2670,9920,0,8,1990,0
660000.0,4,1960,4500,0,7,1922,0
729000.0,3,3300,308080,0,9,1976,0
440000.0,3,2000,11880,0,8,1979,0
445000.0,4,2360,81892,0,8,2000,0
460000.0,2,1430,12092,0,7,1938,0
516000.0,3,2330,7304,0,9,1971,0
343888.0,4,2060,5607,0,7,2002,0
500000.0,4,2240,9886,0,7,1965,0
465000.0,5,2330,6450,0,8,1958,0
302000.0,5,2180,7813,0,7,1986,0
195000.0,2,1280,7861,0,6,1913,0
640000.0,3,2140,8925,0,8,1991,0
502000.0,6,2890,8122,0,8,1977,0
360000.0,3,1480,3851,0,8,1998,0
290500.0,4,1680,3000,0,7,2003,0
248000.0,4,2163,5883,0,7,2006,0
433000.0,4,2280,7568,0,7,2001,0
480000.0,2,820,4200,0,7,1980,0
410000.0,3,1330,5000,0,7,1957,0
309950.0,4,2310,5000,0,7,2006,0
253000.0,3,1290,7372,0,7,1990,0
280000.0,3,1630,11800,0,7,1971,0
440000.0,3,1410,8925,0,7,1958,0
333000.0,5,1240,8936,0,7,1954,0
759950.0,3,3100,23790,0,9,2002,0
345000.0,3,2020,9000,0,7,1979,0
350000.0,4,2500,5831,0,8,2007,0
198000.0,2,790,14200,0,7,1951,0
730000.0,3,2040,11294,0,7,1952,0
266200.0,3,1430,9600,0,7,1966,0
1060000.0,4,2250,10160,0,8,1967,0
95000.0,2,1070,20450,0,6,1948,0
430000.0,3,1300,12731,0,8,1981,0
650000.0,4,2560,9731,0,7,1973,0
379900.0,3,2190,5071,0,8,2004,0
325000.0,2,940,1222,0,7,2004,0
455000.0,4,1740,8449,0,7,1958,0
392000.0,4,2220,3797,0,6,1917,0
373000.0,3,1310,7811,0,7,1976,0
951250.0,5,2710,8227,0,8,1953,0
502000.0,3,1300,14350,0,7,1955,2013
362500.0,3,1940,40588,0,7,2000,0
525000.0,2,1080,3500,0,7,1924,0
580000.0,4,2110,11680,0,7,1977,0
278000.0,3,1590,9425,0,7,1985,0
422500.0,2,910,4800,0,7,1923,0
783200.0,4,1590,5400,0,7,1900,0
715000.0,4,3290,6628,0,9,2003,0
472217.0,3,2010,2212,0,8,2014,0
244615.0,3,2060,4030,0,7,1999,0
385000.0,3,1560,14288,0,6,1944,0
549995.0,3,1120,6600,0,7,1943,0
959900.0,4,3550,15151,0,11,2004,0
510000.0,6,3300,7200,0,8,1980,0
367000.0,3,2000,12669,0,7,1965,0
375000.0,5,2680,8410,0,8,1990,0
500000.0,2,1290,1334,0,8,2007,0
489000.0,2,1290,1334,0,8,2007,0
340000.0,3,1150,700,0,7,2000,0
562000.0,3,1880,5978,0,7,1957,0
489950.0,3,2400,7478,0,9,2002,0
652000.0,3,1920,9600,0,8,1968,0
472000.0,4,4350,7090,0,8,1999,0
333000.0,4,1910,9244,0,6,1963,0
560000.0,3,2000,7350,0,8,1953,0
799000.0,4,3290,20107,0,10,1990,0
860000.0,5,3480,9200,0,8,1979,0
449500.0,4,2410,55931,0,9,1989,0
692500.0,4,2820,11500,0,10,1991,0
925000.0,4,2710,11400,0,9,1976,0
267500.0,3,2080,2856,0,7,2003,0
396800.0,4,2200,6018,0,8,2010,0
220000.0,4,1180,8058,0,7,1969,0
892500.0,3,2120,56192,0,9,1959,0
455500.0,3,1460,10311,0,7,1975,0
743000.0,3,2110,11250,0,8,1961,0
338000.0,4,1790,17925,0,6,1951,0
332000.0,3,1340,13115,0,7,1978,0
563225.0,3,2460,4000,0,7,1918,0
1150000.0,4,3760,20609,0,11,1990,0
645000.0,2,1240,5000,0,7,1920,0
739000.0,3,2750,16000,0,9,1981,0
435000.0,3,2530,13446,0,9,1993,0
995000.0,3,3200,3800,0,9,1914,0
520000.0,4,2020,7357,0,7,1986,0
400000.0,4,3030,180263,0,7,1987,0
440000.0,3,2350,7641,0,7,1978,0
440000.0,3,1690,6010,0,7,1946,0
738000.0,3,1280,3900,0,7,1921,0
250000.0,3,1170,9848,0,7,1963,0
338150.0,4,2700,8580,0,8,1992,0
425000.0,3,1800,7371,0,7,1979,0
883000.0,4,3670,54450,0,10,1999,0
510000.0,3,2350,266151,0,7,1983,0
950000.0,4,3100,21303,0,9,1962,0
435000.0,3,1120,9656,0,7,1955,0
415000.0,5,1900,10226,0,7,1961,0
439000.0,2,1350,944,0,9,2004,0
295832.0,5,1410,6400,0,7,1955,0
285000.0,3,1560,9514,0,7,1967,0
350000.0,3,1090,5003,0,7,1962,0
489000.0,2,1465,972,0,7,2006,0
304500.0,3,1790,6930,0,7,1974,0
288000.0,3,1300,7313,0,7,1968,0
417000.0,3,1920,9512,0,8,1980,0
615000.0,3,1420,991,0,8,2005,0
730000.0,5,3760,4857,0,9,2004,0
178500.0,2,930,3447,0,8,1978,0
300000.0,4,1580,9600,0,7,1965,0
415000.0,4,2170,8518,0,7,1955,0
452500.0,3,2040,15695,0,8,1959,0
1010000.0,4,3430,15877,0,11,2005,0
653000.0,4,2160,7000,0,9,1989,0
715000.0,4,2060,5649,0,8,1941,0
541000.0,3,1410,4080,0,7,1927,0
245000.0,4,1850,7547,0,7,1960,0
547000.0,2,1370,10038,0,7,1922,0
750000.0,5,3330,12408,0,10,1976,0
575000.0,5,1970,12375,0,8,1959,0
216000.0,3,1310,8670,0,6,1984,0
443000.0,3,1640,4579,0,6,1916,0
257700.0,4,1600,6202,0,7,1986,0
278000.0,3,1230,9440,0,7,1978,0
300000.0,3,2240,3691,0,7,2003,0
269100.0,3,2190,7904,0,8,1995,0
402500.0,3,990,10752,0,7,1929,0
306888.0,2,1010,7719,0,7,1981,0
795000.0,4,2920,14210,0,10,1978,0
525000.0,4,2310,5573,0,9,2003,0
1050000.0,3,3470,12076,0,10,1988,0
452000.0,2,1220,6000,0,6,1938,0
350000.0,3,1550,5401,0,7,2000,0
410000.0,4,2070,6180,0,8,2007,0
595000.0,3,2060,3600,0,7,1905,1985
499000.0,3,1690,4851,0,7,2004,0
340000.0,4,2550,7555,0,8,2001,0
1065000.0,5,3370,7947,0,10,2001,0
460000.0,4,2230,52983,0,8,1991,0
345000.0,4,2382,5899,0,8,2011,0
280500.0,3,1620,7566,0,7,1990,0
704000.0,3,1140,6120,0,7,1926,0
545000.0,3,2140,40173,0,8,1990,0
335000.0,3,1900,7584,0,7,1962,0
1325000.0,4,3370,7920,0,10,1988,0
420000.0,3,2300,8000,0,7,1965,0
705000.0,4,2040,5050,0,7,1937,0
274900.0,4,1840,10528,0,7,1990,0
499950.0,4,2860,3345,0,8,2004,0
415250.0,3,1400,7550,0,7,1953,0
222000.0,3,990,7520,0,7,1958,0
375000.0,3,3120,42247,0,7,1980,0
300000.0,3,1640,5707,0,7,1995,0
456700.0,3,2820,8879,0,7,1920,1957
925500.0,3,1970,5200,0,8,1915,2002
375000.0,5,2840,15598,0,8,1975,0
420000.0,3,2370,15375,0,9,1993,0
575000.0,3,2610,7301,0,8,2004,0
335000.0,3,1340,1951,0,6,1915,0
428000.0,4,1300,7200,0,7,1958,0
655000.0,4,3340,34238,0,8,1977,0
738000.0,3,2630,4896,0,9,2006,0
415000.0,5,1960,3748,0,7,1965,0
392000.0,3,1090,6125,0,6,1945,0
555000.0,2,1550,4600,0,7,1941,0
260000.0,3,1770,2677,0,7,2005,0
392500.0,3,1390,10500,0,6,1940,0
912000.0,3,2979,17313,0,11,1993,0
135000.0,2,830,7609,0,6,1943,0
500000.0,3,1560,77536,0,7,1978,0
238000.0,3,1360,7488,0,7,1975,0
251000.0,4,1650,5974,0,7,1972,0
406500.0,2,1510,5319,0,8,1978,0
433495.0,4,3010,10925,0,9,1988,0
265000.0,3,1510,6071,0,7,1985,0
360000.0,3,1950,7260,0,8,1957,0
425000.0,4,1800,12485,0,7,1955,0
450000.0,2,2810,11205,0,7,1968,0
449900.0,3,1760,8266,0,7,1954,0
345000.0,4,2040,5875,0,8,2004,0
612500.0,4,1690,35346,0,7,1967,0
317000.0,3,1530,7650,0,8,1977,0
585000.0,3,1810,3880,0,8,1929,0
455000.0,3,1180,14292,0,7,1981,0
1035000.0,4,4090,51908,0,11,1991,0
497000.0,4,2250,3463,0,8,1968,0
226750.0,3,1070,6315,0,7,1992,0
385000.0,4,1820,7102,0,7,1950,0
205000.0,3,1080,5025,0,5,1948,0
745000.0,4,2760,13093,0,9,1989,0
371000.0,4,2550,4770,0,8,2005,0
545000.0,4,2080,8504,0,8,1991,0
443000.0,3,1280,5460,0,7,1931,0
287000.0,2,950,6350,0,7,1951,0
194000.0,3,1050,7577,0,7,1983,0
265000.0,3,1800,7650,0,7,1957,0
1135000.0,4,3840,10004,0,9,1963,0
699950.0,4,3674,12793,0,9,1987,0
433000.0,4,1710,7000,0,7,1950,0
200000.0,2,910,2693,0,6,2003,0
289571.0,3,1340,25160,0,7,1968,0
440000.0,4,2340,11034,0,8,1967,0
400000.0,3,1510,8360,0,7,1960,0
589000.0,4,2630,15000,0,8,1962,0
850000.0,5,3100,97661,0,9,1986,0
520000.0,3,940,3000,0,7,1903,0
555000.0,2,1370,1248,0,7,2000,0
470000.0,3,2480,5082,0,7,2004,0
207000.0,2,1068,1158,0,7,1990,0
379750.0,4,2390,9650,0,8,1976,0
709000.0,4,2170,4600,0,7,1950,0
240000.0,3,1520,9864,0,7,1993,0
445500.0,4,2210,10497,0,8,1953,0
1308000.0,5,3200,7863,0,8,1959,0
210000.0,3,1160,10125,0,7,1959,0
603000.0,4,2670,5895,0,8,1999,0
720000.0,3,2520,10012,0,10,1987,0
92000.0,2,760,5500,0,5,1947,0
600000.0,3,1310,5000,0,7,1901,0
725000.0,4,2750,13950,0,8,1948,0
409950.0,5,1790,10300,0,7,1961,0
515000.0,3,1790,7167,0,8,1989,0
495000.0,4,2400,11640,0,8,1968,0
998000.0,4,2420,10200,0,9,1973,0
630000.0,3,1710,8767,0,8,1986,0
410000.0,3,2000,7480,0,8,1972,0
602000.0,3,1580,11580,0,8,1979,0
750000.0,4,2310,10232,0,8,1980,0
711600.0,4,3580,9316,0,10,1991,0
1050000.0,4,4320,8709,0,11,2006,0
700500.0,3,2560,35265,0,9,1981,0
710000.0,4,3220,18618,0,10,1991,0
250000.0,3,1660,13085,0,7,1985,0
350000.0,4,2420,8400,0,7,1964,0
475000.0,7,2870,29699,0,7,1961,0
200000.0,2,830,7200,0,6,1920,0
450000.0,4,1710,7000,0,7,1972,0
316000.0,5,2600,4641,0,7,2005,0
310000.0,1,670,4920,0,5,1920,0
392000.0,3,1500,11975,0,7,1970,0
521000.0,3,1460,1254,0,8,2000,0
495000.0,2,1540,7110,0,7,1949,0
209000.0,3,1250,8084,0,7,1967,0
809950.0,4,2230,9900,0,9,1959,0
400000.0,2,1800,224769,0,7,1950,2008
415000.0,4,2400,7292,0,8,1980,0
411000.0,4,2370,76665,0,8,1978,0
825000.0,2,1830,3600,0,7,1926,0
436000.0,3,1480,1384,0,8,2008,0
460000.0,4,2620,8331,0,9,1991,0
281000.0,3,1300,5782,0,6,1959,0
976000.0,4,3120,7680,0,8,1956,0
485000.0,4,2400,10364,0,8,1995,0
429000.0,3,1430,9240,0,7,1984,0
729000.0,3,2480,7428,0,9,1990,0
625000.0,3,2280,4757,0,8,2003,0
218500.0,3,1390,9328,0,7,1987,0
175000.0,3,1030,8395,0,7,1960,0
442500.0,3,1120,8200,0,7,1938,0
480000.0,3,1300,3000,0,7,1986,0
715500.0,3,2410,9668,0,8,1965,0
432500.0,3,1470,7350,0,8,1963,0
875000.0,5,4720,18741,0,11,2005,0
605000.0,5,2910,13332,0,8,1940,1991
1688000.0,4,5000,12941,0,12,2002,0
